system_id,radius,v_obs,v_err,baryon_term,history_term
NGC4010,6.110000,115.000000,5.100000,10384.784500,2840.215500
NGC4010,6.980000,127.000000,5.100000,10692.801800,5436.198200
NGC4010,7.850000,129.000000,5.100000,10958.094500,5682.905500
NGC4010,8.720000,127.000000,5.100000,10675.663400,5453.336600
NGC4010,9.600000,124.000000,5.100000,9986.205700,5389.794300
NGC4010,10.470000,122.000000,3.900000,9277.361300,5606.638700
NGC4013,5.490000,198.000000,10.000000,46593.221000,0.000000
NGC4013,6.170000,195.000000,5.000000,49616.869600,0.000000
NGC4013,6.920000,194.000000,4.000000,51138.382200,0.000000
NGC4013,7.690000,195.000000,3.000000,51593.551000,0.000000
NGC4013,8.360000,195.000000,3.000000,50940.223700,0.000000
NGC4013,9.120000,195.000000,3.000000,49190.275500,0.000000
NGC4013,9.880000,192.000000,7.000000,45788.871200,0.000000
NGC4013,10.560000,188.000000,8.000000,41543.323400,0.000000
NGC4013,11.310000,186.000000,7.000000,37586.468400,0.000000
NGC4013,12.080000,186.000000,6.000000,34257.474100,338.525900
NGC4013,12.770000,186.000000,5.000000,31817.219000,2778.781000
NGC4013,13.470000,185.000000,6.000000,29810.690900,4414.309100
NGC4013,14.170000,180.000000,10.000000,28064.595300,4335.404700
NGC4013,14.980000,163.000000,8.000000,26294.474500,274.525500
NGC4013,15.680000,162.000000,6.000000,24890.956100,1353.043900
NGC4013,16.370000,164.000000,5.000000,23605.468600,3290.531400
NGC4013,17.190000,166.000000,5.000000,22251.251700,5304.748300
NGC4013,17.880000,166.000000,5.000000,21216.067500,6339.932500
NGC4013,18.580000,166.000000,5.000000,20274.338600,7281.661400
NGC4013,19.390000,166.000000,5.000000,19316.750700,8239.249300
NGC4013,20.090000,168.000000,5.000000,18557.780100,9666.219900
NGC4013,20.790000,172.000000,5.000000,17847.502600,11736.497400
NGC4013,21.480000,173.000000,5.000000,17218.465800,12710.534200
NGC4013,22.300000,171.000000,5.000000,16562.010100,12678.989900
NGC4013,22.990000,170.000000,5.000000,16064.156800,12835.843200
NGC4013,23.690000,172.000000,5.000000,15614.004100,13969.995900
NGC4013,24.390000,173.000000,5.000000,15252.262500,14676.737500
NGC4013,25.200000,176.000000,5.000000,14834.132600,16141.867400
NGC4013,25.900000,178.000000,5.000000,14423.157800,17260.842200
NGC4013,26.590000,180.000000,6.000000,14031.437000,18368.563000
NGC4013,27.410000,180.000000,8.000000,13584.962500,18815.037500
NGC4013,28.100000,180.000000,5.000000,13218.448200,19181.551800
NGC4013,28.800000,180.000000,5.000000,12877.284100,19522.715900
NGC4013,29.610000,178.000000,5.000000,12507.587000,19176.413000
NGC4013,30.310000,174.000000,5.000000,12225.192600,18050.807400
NGC4013,31.010000,170.000000,10.000000,11880.404200,17019.595800
NGC4051,1.740000,121.000000,14.800000,28561.000000,0.000000
NGC4051,3.500000,116.000000,7.800000,19248.787600,0.000000
NGC4051,5.240000,140.000000,7.000000,22916.678500,0.000000
NGC4051,6.980000,160.000000,6.600000,33162.233800,0.000000
NGC4051,8.720000,161.000000,5.200000,39117.906900,0.000000
NGC4051,10.470000,154.000000,7.400000,34172.547300,0.000000
NGC4051,12.190000,153.000000,9.800000,30123.153000,0.000000
NGC4068,0.210000,4.680000,3.650000,47.632000,0.000000
NGC4068,0.640000,13.100000,3.440000,294.970100,0.000000
NGC4068,1.060000,22.500000,2.450000,520.250900,0.000000
NGC4068,1.480000,30.400000,1.710000,701.939600,222.220400
NGC4068,1.910000,36.000000,1.700000,870.820100,425.179900
NGC4068,2.330000,41.900000,4.970000,905.631700,849.978300
NGC4085,0.870000,42.200000,7.300000,8987.040000,0.000000
NGC4085,1.740000,79.900000,5.900000,16856.665300,0.000000
NGC4085,2.710000,112.000000,6.200000,20508.560000,0.000000
NGC4085,3.580000,127.000000,4.900000,22479.220000,0.000000
NGC4085,4.450000,130.000000,4.900000,24658.045000,0.000000
NGC4085,5.320000,133.000000,4.500000,23040.745700,0.000000
NGC4085,6.200000,136.000000,7.400000,19990.505600,0.000000
NGC4088,1.740000,84.900000,11.300000,18801.894400,0.000000
NGC4088,3.500000,136.000000,9.900000,32497.272900,0.000000
NGC4088,5.240000,162.000000,8.000000,58338.370000,0.000000
NGC4088,6.980000,179.000000,6.500000,70766.604500,0.000000
NGC4088,8.720000,182.000000,6.100000,61100.820100,0.000000
NGC4088,10.470000,179.000000,7.000000,55401.542500,0.000000
NGC4088,12.190000,174.000000,6.200000,50872.133800,0.000000
NGC4088,13.940000,171.000000,7.200000,42657.190100,0.000000
NGC4088,15.680000,168.000000,6.100000,36907.802000,0.000000
NGC4088,17.420000,165.000000,5.600000,32795.997800,0.000000
NGC4088,19.280000,171.000000,8.600000,29213.906900,27.093100
NGC4088,21.480000,174.000000,7.600000,25760.002000,4515.998000
NGC4100,2.610000,120.000000,10.500000,15953.996500,0.000000
NGC4100,3.500000,148.000000,7.500000,18348.938000,3555.062000
NGC4100,4.370000,168.000000,6.200000,23435.272900,4788.727100
NGC4100,5.240000,182.000000,6.100000,31945.184800,1178.815200
NGC4100,6.110000,190.000000,5.200000,39129.606800,0.000000
NGC4100,6.980000,194.000000,5.700000,43330.576500,0.000000
NGC4100,7.850000,195.000000,6.100000,40103.856500,0.000000
NGC4100,8.720000,193.000000,4.800000,37174.854100,74.145900
NGC4100,9.600000,192.000000,3.900000,33118.667600,3745.332400
NGC4100,10.470000,192.000000,3.500000,29439.045000,7424.955000
NGC4100,11.350000,191.000000,4.400000,26968.213800,9512.786200
NGC4100,12.190000,189.000000,4.800000,25540.154000,10180.846000
NGC4100,13.120000,185.000000,5.300000,24079.896900,10145.103100
NGC4100,13.940000,182.000000,4.500000,22559.208500,10564.791500
NGC4100,14.860000,179.000000,6.600000,21065.804500,10975.195500
NGC4100,15.680000,176.000000,6.200000,19915.012000,11060.988000
NGC4100,16.610000,174.000000,6.600000,18813.745700,11462.254300
NGC4100,17.420000,178.000000,8.700000,17940.758900,13743.241100
NGC4100,18.350000,177.000000,6.200000,16971.321800,14357.678200
NGC4100,19.160000,169.000000,5.900000,16099.146000,12461.854000
NGC4100,20.090000,158.000000,6.300000,15180.050000,9783.950000
NGC4100,21.020000,158.000000,7.600000,14373.202500,10590.797500
NGC4100,21.950000,158.000000,8.900000,13659.322900,11304.677100
NGC4100,22.760000,159.000000,9.000000,13045.325000,12235.675000
NGC4138,2.610000,179.000000,14.700000,53079.290500,0.000000
NGC4138,5.240000,195.000000,6.800000,38869.469700,0.000000
NGC4138,7.850000,181.000000,9.800000,27220.424400,5540.575600
NGC4138,10.650000,162.000000,20.400000,19819.306600,6424.693400
NGC4138,13.470000,145.000000,9.600000,15373.031700,5651.968300
NGC4138,16.030000,147.000000,17.900000,12818.283500,8790.716500
NGC4138,18.580000,150.000000,21.000000,11036.602200,11463.397800
NGC4157,1.740000,96.400000,12.100000,21909.845000,0.000000
NGC4157,3.500000,157.000000,10.500000,49932.144200,0.000000
NGC4157,5.240000,192.000000,8.400000,58584.180500,0.000000
NGC4157,6.980000,201.000000,6.900000,62475.957900,0.000000
NGC4157,8.720000,201.000000,7.300000,64936.692900,0.000000
NGC4157,10.470000,194.000000,6.400000,55823.059300,0.000000
NGC4157,12.190000,190.000000,6.000000,46878.425400,0.000000
NGC4157,13.940000,186.000000,6.400000,40305.853700,0.000000
NGC4157,15.680000,184.000000,6.400000,35036.571400,0.000000
NGC4157,17.420000,182.000000,7.300000,31849.562500,1274.437500
NGC4157,19.160000,181.000000,6.600000,28629.960600,4131.039400
NGC4157,20.900000,183.000000,6.500000,25674.328100,7814.671900
NGC4157,22.650000,185.000000,6.500000,24140.529300,10084.470700
NGC4157,24.390000,186.000000,9.100000,22185.173900,12410.826100
NGC4157,26.130000,186.000000,11.400000,20435.293700,14160.706300
NGC4157,27.870000,184.000000,13.600000,18949.353900,14906.646100
NGC4157,29.610000,185.000000,13.600000,17709.647300,16515.352700
NGC4183,0.870000,47.100000,8.200000,1539.755600,678.654400
NGC4183,1.740000,65.900000,6.600000,2412.896800,1929.913200
NGC4183,2.610000,76.100000,5.600000,3365.138500,2426.071500
NGC4183,3.500000,85.700000,5.600000,3732.270100,3612.219900
NGC4183,4.370000,96.600000,5.200000,4599.828500,4731.731500
NGC4183,5.240000,99.300000,5.200000,5226.237000,4634.253000
NGC4183,6.110000,103.000000,5.200000,5852.682500,4756.317500
NGC4183,6.980000,107.000000,5.200000,6491.698000,4957.302000
NGC4183,7.850000,111.000000,5.200000,7116.553800,5204.446200
NGC4183,8.720000,114.000000,6.100000,7716.039400,5279.960600
NGC4183,9.600000,115.000000,6.100000,7524.829300,5700.170700
NGC4183,10.470000,111.000000,5.600000,7016.420000,5304.580000
NGC4183,11.350000,110.000000,5.600000,6770.633000,5329.367000
NGC4183,12.310000,111.000000,5.200000,6125.162500,6195.837500
NGC4183,13.120000,109.000000,4.800000,5649.956500,6231.043500
NGC4183,14.050000,108.000000,4.400000,5295.703400,6368.296600
NGC4183,14.980000,109.000000,5.200000,5102.605700,6778.394300
NGC4183,16.030000,111.000000,5.300000,4806.980000,7514.020000
NGC4183,16.950000,110.000000,4.900000,4496.253800,7603.746200
NGC4183,17.880000,109.000000,4.900000,4371.533000,7509.467000
NGC4183,18.930000,110.000000,5.300000,4142.277200,7957.722800
NGC4183,19.970000,112.000000,10.200000,3906.091300,8637.908700
NGC4183,21.020000,113.000000,11.500000,3736.639400,9032.360600
NGC4214,0.210000,55.500000,7.210000,1072.558100,2007.691900
NGC4214,0.630000,63.200000,5.220000,2920.253000,1073.987000
NGC4214,1.040000,66.600000,7.970000,3548.642500,886.917500
NGC4214,1.460000,70.500000,4.620000,3525.834500,1444.415500
NGC4214,1.880000,76.100000,4.690000,3164.728400,2626.481600
NGC4214,2.300000,78.800000,4.520000,2643.816500,3565.623500
NGC4214,2.710000,80.100000,6.650000,2292.592900,4123.417100
NGC4214,3.140000,80.100000,6.280000,1965.334500,4450.675500
NGC4214,3.550000,80.100000,5.090000,1712.695700,4703.314300
NGC4214,3.960000,80.400000,5.400000,1528.137000,4936.023000
NGC4214,4.380000,80.100000,7.580000,1379.780100,5036.229900
NGC4214,4.800000,80.400000,8.900000,1262.329000,5201.831000
NGC4214,5.220000,80.600000,9.370000,1165.489000,5330.871000
NGC4214,5.630000,80.600000,9.370000,1107.619300,5388.740700
NGC4217,0.870000,47.800000,8.200000,24055.029400,0.000000
NGC4217,1.740000,98.900000,8.200000,49105.662600,0.000000
NGC4217,2.610000,146.000000,7.700000,70406.255200,0.000000
NGC4217,3.500000,164.000000,6.400000,79779.740900,0.000000
NGC4217,4.370000,174.000000,5.950000,71731.106700,0.000000
NGC4217,5.240000,175.000000,6.000000,63792.365000,0.000000
NGC4217,6.110000,184.000000,6.400000,58283.112900,0.000000
NGC4217,6.980000,185.000000,6.400000,53873.744400,0.000000
NGC4217,7.850000,188.000000,6.650000,51213.444500,0.000000
NGC4217,8.720000,190.000000,7.350000,45948.329900,0.000000
NGC4217,9.600000,191.000000,6.400000,41166.408300,0.000000
NGC4217,10.470000,191.000000,5.550000,37605.657900,0.000000
NGC4217,11.350000,189.000000,5.950000,34750.017000,970.983000
NGC4217,12.190000,186.000000,6.850000,32350.470700,2245.529300
NGC4217,13.120000,183.000000,6.400000,30061.006100,3427.993900
NGC4217,13.940000,179.000000,6.850000,28212.806500,3828.193500
NGC4217,14.860000,177.000000,7.250000,26408.811300,4920.188700
NGC4217,15.790000,177.000000,8.550000,24878.022600,6450.977400
NGC4217,16.720000,178.000000,12.000000,23612.643400,8071.356600
NGC4389,0.870000,27.300000,5.800000,7507.456100,0.000000
NGC4389,1.740000,52.700000,6.700000,13776.450500,0.000000
NGC4389,2.710000,69.200000,6.700000,17564.413600,0.000000
NGC4389,3.580000,83.500000,6.400000,20614.838600,0.000000
NGC4389,4.450000,95.900000,6.300000,23837.049000,0.000000
NGC4389,5.320000,110.000000,7.600000,20150.378000,0.000000
NGC4559,0.670000,43.800000,10.900000,3489.181200,0.000000
NGC4559,1.320000,64.200000,7.710000,5842.235600,0.000000
NGC4559,1.970000,73.300000,8.620000,7875.347300,0.000000
NGC4559,2.620000,84.200000,8.400000,9354.875400,0.000000
NGC4559,3.280000,96.200000,5.670000,11345.501000,0.000000
NGC4559,3.930000,102.000000,4.790000,13246.993000,0.000000
NGC4559,4.580000,104.000000,5.670000,13829.534500,0.000000
NGC4559,5.220000,106.000000,5.370000,13664.673800,0.000000
NGC4559,5.900000,106.000000,5.240000,13514.747200,0.000000
NGC4559,6.540000,108.000000,5.220000,13007.636800,0.000000
NGC4559,7.190000,111.000000,4.680000,12520.544200,0.000000
NGC4559,7.870000,114.000000,4.610000,12603.828500,392.171500
NGC4559,8.510000,116.000000,4.470000,12678.613300,777.386700
NGC4559,9.160000,117.000000,5.220000,12339.895400,1349.104600
NGC4559,9.840000,118.000000,5.220000,11630.405300,2293.594700
NGC4559,10.480000,120.000000,4.500000,10951.401600,3448.598400
NGC4559,11.130000,121.000000,3.620000,10418.747300,4222.252700
NGC4559,11.780000,122.000000,3.170000,9875.272900,5008.727100
NGC4559,12.430000,122.000000,2.740000,9382.785700,5501.214300
NGC4559,13.080000,122.000000,3.180000,9005.517200,5878.482800
NGC4559,13.730000,123.000000,3.560000,8724.564900,6404.435100
NGC4559,14.380000,124.000000,4.310000,8426.990500,6949.009500
NGC4559,15.030000,124.000000,4.760000,8124.626600,7251.373400
NGC4559,15.680000,123.000000,5.230000,7949.149000,7179.851000
NGC4559,16.330000,123.000000,5.660000,7833.287300,7295.712700
NGC4559,16.980000,123.000000,5.620000,7711.505000,7417.495000
NGC4559,17.720000,121.000000,5.670000,7569.340200,7071.659800
NGC4559,18.280000,122.000000,6.320000,7499.414900,7384.585100
NGC4559,19.020000,122.000000,6.350000,7375.030900,7508.969100
NGC4559,19.670000,121.000000,5.860000,7246.144800,7394.855200
NGC4559,20.320000,120.000000,5.940000,7092.597700,7307.402300
NGC4559,20.970000,119.000000,6.130000,6911.612500,7249.387500
NGC5005,0.490000,211.000000,40.100000,64141.083400,0.000000
NGC5005,0.980000,233.000000,17.400000,97199.630800,0.000000
NGC5005,1.470000,227.000000,14.400000,96561.117400,0.000000
NGC5005,1.970000,234.000000,10.800000,94851.729300,0.000000
NGC5005,2.460000,245.000000,7.670000,99663.406900,0.000000
NGC5005,2.950000,244.000000,23.300000,103750.807300,0.000000
NGC5005,3.440000,261.000000,23.300000,106548.866400,0.000000
NGC5005,3.930000,259.000000,22.700000,104537.361900,0.000000
NGC5005,4.420000,258.000000,22.700000,101459.854000,0.000000
NGC5005,4.920000,258.000000,22.500000,100198.886900,0.000000
NGC5005,5.740000,261.000000,22.400000,99014.039400,0.000000
NGC5005,6.560000,263.000000,22.400000,97966.501800,0.000000
NGC5005,7.370000,264.000000,22.300000,94614.425700,0.000000
NGC5005,8.190000,265.000000,22.200000,92155.220100,0.000000
NGC5005,9.010000,265.000000,22.200000,90215.475000,0.000000
NGC5005,9.830000,264.000000,22.000000,86560.497300,0.000000
NGC5005,10.650000,264.000000,21.900000,81189.084600,0.000000
NGC5005,11.470000,265.000000,22.000000,75386.830500,0.000000
NGC5033,0.760000,206.000000,16.000000,86004.311700,0.000000
NGC5033,2.280000,214.000000,10.000000,93411.373800,0.000000
NGC5033,3.800000,222.000000,8.000000,85008.013800,0.000000
NGC5033,5.330000,224.000000,8.000000,70273.394200,0.000000
NGC5033,6.850000,225.000000,8.000000,58843.534500,0.000000
NGC5033,8.000000,222.000000,6.000000,50926.677600,0.000000
NGC5033,10.280000,220.000000,3.000000,42887.081000,5512.919000
NGC5033,12.560000,218.000000,2.000000,37779.349400,9744.650600
NGC5033,14.910000,219.000000,2.000000,33057.904300,14903.095700
NGC5033,17.150000,217.000000,2.000000,29683.838600,17405.161400
NGC5033,19.390000,218.000000,2.000000,27373.564900,20150.435100
NGC5033,21.640000,220.000000,2.000000,26444.460800,21955.539200
NGC5033,24.010000,222.000000,2.000000,24866.186100,24417.813900
NGC5033,26.250000,218.000000,3.000000,22939.933000,24584.067000
NGC5033,28.500000,217.000000,3.000000,21029.439300,26059.560700
NGC5033,30.870000,207.000000,3.000000,19225.910900,23623.089100
NGC5033,33.120000,199.000000,3.000000,17835.708500,21765.291500
NGC5033,35.360000,191.000000,3.000000,16532.044500,19948.955500
NGC5033,37.730000,193.000000,3.000000,15385.259000,21863.741000
NGC5033,39.980000,192.000000,3.000000,14452.269300,22411.730700
NGC5033,42.220000,194.000000,4.000000,13640.132600,23995.867400
NGC5033,44.590000,196.000000,5.000000,12874.000900,25541.999100
NGC5055,0.720000,125.000000,17.600000,40599.030400,0.000000
NGC5055,1.430000,162.000000,8.500000,57676.255300,0.000000
NGC5055,2.160000,178.000000,5.220000,69327.821000,0.000000
NGC5055,2.870000,193.000000,1.880000,78843.463200,0.000000
NGC5055,3.590000,192.000000,3.590000,74740.183300,0.000000
NGC5055,4.300000,190.000000,0.970000,74108.064500,0.000000
NGC5055,5.030000,195.000000,0.990000,74999.009300,0.000000
NGC5055,5.750000,201.000000,0.450000,76494.376400,0.000000
NGC5055,6.460000,204.000000,0.810000,78608.470500,0.000000
NGC5055,7.180000,204.000000,0.650000,76473.084500,0.000000
NGC5055,7.910000,206.000000,0.660000,74339.884900,0.000000
NGC5055,8.620000,206.000000,1.540000,72148.748200,0.000000
NGC5055,11.490000,206.000000,1.900000,61403.161300,0.000000
NGC5055,14.300000,206.000000,0.420000,52729.733800,0.000000
NGC5055,17.190000,203.000000,4.190000,45714.098000,0.000000
NGC5055,20.070000,200.000000,1.230000,38241.561700,1758.438300
NGC5055,22.960000,194.000000,4.090000,32562.942100,5073.057900
NGC5055,25.850000,188.000000,5.200000,28371.001000,6972.999000
NGC5055,28.740000,184.000000,1.160000,25312.356000,8543.644000
NGC5055,31.620000,182.000000,2.470000,22992.088400,10131.911600
NGC5055,34.510000,180.000000,3.850000,21216.694900,11183.305100
NGC5055,37.400000,181.000000,8.430000,19425.480500,13335.519500
NGC5055,40.290000,180.000000,4.550000,18166.994000,14233.006000
NGC5055,43.170000,179.000000,0.440000,17099.316800,14941.683200
NGC5055,45.920000,179.000000,1.960000,16298.070500,15742.929500
NGC5055,48.810000,179.000000,2.990000,15402.182500,16638.817500
NGC5055,51.700000,174.000000,3.390000,14553.692500,15722.307500
NGC5055,54.590000,172.000000,4.840000,13693.090000,15890.910000
NGC5371,1.450000,216.000000,10.000000,58032.810000,0.000000
NGC5371,2.880000,215.000000,7.000000,54084.153600,0.000000
NGC5371,4.330000,215.000000,5.000000,55479.091600,0.000000
NGC5371,5.780000,214.000000,4.000000,59418.937600,0.000000
NGC5371,7.220000,215.000000,4.000000,60181.902400,0.000000
NGC5371,8.660000,221.000000,3.000000,64009.000000,0.000000
NGC5371,11.550000,233.000000,3.000000,79413.634000,0.000000
NGC5371,14.480000,237.000000,3.000000,90639.538600,0.000000
NGC5371,17.280000,242.000000,3.000000,88773.270100,0.000000
NGC5371,20.200000,241.000000,3.000000,88753.998800,0.000000
NGC5371,23.120000,240.000000,3.000000,84504.308200,0.000000
NGC5371,26.040000,234.000000,3.000000,74708.631400,0.000000
NGC5371,28.840000,226.000000,3.000000,65414.321300,0.000000
NGC5371,31.760000,213.000000,3.000000,58144.038500,0.000000
NGC5371,34.680000,207.000000,3.000000,52637.000000,0.000000
NGC5371,37.480000,208.000000,4.000000,46539.954500,0.000000
NGC5371,40.400000,209.000000,4.000000,42044.329000,1636.671000
NGC5371,43.320000,207.000000,4.000000,38476.795300,4372.204700
NGC5371,46.240000,213.000000,6.000000,35595.491400,9773.508600
